mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mfcc_14_std,mfcc_15_std,mfcc_16_std,mfcc_17_std,mfcc_18_std,mfcc_19_std,mfcc_20_std,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,spectral_centroid_mean,spectral_centroid_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std,genre,filename,file_path
-126.01213,56.60823,23.495506,23.700129,-0.30365482,7.1513724,0.16874303,-0.8434282,-4.156273,-1.8949324,2.5230918,0.52811265,0.92665267,0.042565644,2.9119651,0.12040474,1.313123,0.37778205,-6.1331954,-4.948555,44.376926,22.01576,21.321302,9.711054,8.044332,7.815665,7.922158,6.863022,6.799992,6.568543,7.196537,5.944987,6.181286,6.1652102,6.947468,6.5607624,6.2642603,6.2581215,6.3135166,6.332887,0.34423432,0.45313212,0.5041623,0.49575925,0.5824191,0.43467098,0.40124673,0.3942098,0.35068467,0.34808412,0.3646726,0.47585115,0.22681533,0.2910049,0.32041267,0.27424166,0.30861327,0.2698522,0.24697769,0.30212915,0.25202417,0.2610048,0.2609724,0.28150073,3393.857478271707,754.3106192857704,0.14970204261803405,0.06094072032422024,0.074288204,0.023502482,jazz,jazz.00083.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00083.wav
-178.09238,61.942616,1.4681733,36.04594,7.5810137,5.153892,-0.9176271,2.9412887,1.4490774,2.1342268,5.1702733,2.0257974,0.5106883,6.528254,2.6033716,4.8549476,7.9310346,4.527472,-1.6060568,3.731223,50.038673,19.260643,17.899202,10.396455,9.565381,7.597252,7.0725913,7.264452,6.0651746,6.983155,5.122147,5.7502503,5.9712086,6.2916794,5.6250005,6.913082,7.056564,7.070714,7.8860226,8.495553,0.47001848,0.41659796,0.4478022,0.3868048,0.3678796,0.33072755,0.36780176,0.42241,0.31301668,0.4299231,0.38197082,0.38044238,0.342386,0.25528815,0.31351307,0.26615146,0.25821558,0.25923115,0.29595107,0.33438972,0.23287301,0.3506272,0.28012663,0.2754132,2874.7793906046186,579.6298723388718,0.11833828669214397,0.05503498699285616,0.051637337,0.02152692,jazz,jazz.00084.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00084.wav
-131.93135,61.59087,-12.654589,35.085182,-2.1272988,-0.9491929,-4.8379145,-4.1055217,-3.2856128,2.496221,6.411373,3.4233503,-2.8839264,3.229511,-1.3421866,0.86595935,3.6739,0.6368783,-0.36149603,6.3308907,45.454372,22.685814,15.32463,11.895948,9.112964,9.26758,8.947121,8.749376,7.457354,7.5871253,6.988269,7.6695833,7.623167,7.8259106,5.8532853,5.977503,6.4998617,6.4633975,7.841046,10.024171,0.3152965,0.25130585,0.24290563,0.4194005,0.3311175,0.54401624,0.4896948,0.30431816,0.27275345,0.21208602,0.30242878,0.2207212,0.29570088,0.22138664,0.23876153,0.35939723,0.24486655,0.34989515,0.33386868,0.2625288,0.28192046,0.21429452,0.278696,0.1973685,2861.0669041187775,564.7934704769445,0.1475769609858746,0.04777080325198311,0.07136117,0.028194612,jazz,jazz.00085.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00085.wav
-156.61226,22.763254,10.495277,24.156204,10.143046,2.969647,2.4915147,0.48371986,2.691014,1.2310425,3.3316617,-7.8197894,1.1087779,1.8791413,2.3311465,0.7210455,2.9955823,1.0147958,7.6109095,-2.0537126,45.701992,27.987726,15.42292,10.774041,10.090189,8.652364,8.802054,7.9793763,8.321744,9.256948,9.820637,8.267258,9.354813,9.813108,9.1177225,8.395366,9.332249,10.40405,10.730768,8.341548,0.31817868,0.22426133,0.35848206,0.3315808,0.4435458,0.2556696,0.28549165,0.5832149,0.26589754,0.34978083,0.28676453,0.3462425,0.30233264,0.19419558,0.31630692,0.22181283,0.29841962,0.22246183,0.17748344,0.373587,0.17392263,0.30360538,0.2550318,0.28636494,4136.053468579488,735.7347607827646,0.2617017433001161,0.08808942624777892,0.052408926,0.020316938,jazz,jazz.00086.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00086.wav
-341.018,89.85991,44.511986,28.827593,16.317823,10.590868,7.000736,0.8200661,6.097488,7.125774,5.411661,2.735858,9.361676,5.570951,3.7773478,3.160866,0.2872115,-1.3718241,-1.5763365,-1.984961,85.17031,34.320854,19.993744,16.357512,13.847762,13.179901,9.733061,11.255189,9.97197,9.469771,8.684675,8.814289,7.164631,4.8082733,4.4231052,4.23078,4.430829,4.495061,4.022664,4.294993,0.29903683,0.39882025,0.69814634,0.4983875,0.34159294,0.24177119,0.15960567,0.21762344,0.25784016,0.33842823,0.28899494,0.36272675,0.26291543,0.2524546,0.36323956,0.311744,0.32126868,0.2648112,0.16226257,0.23290649,0.30506942,0.36658677,0.28527623,0.29123864,1845.8761145516376,855.1555181768413,0.04282929506095201,0.029168127310344284,0.04579199,0.03449992,jazz,jazz.00087.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00087.wav
-192.50781,80.95126,25.701668,18.534098,14.171379,1.265469,4.0929475,-1.416841,2.6607602,5.235185,3.7162206,0.293742,7.3394523,0.8875506,-1.2227073,-1.3455075,1.1447128,2.6570992,3.2115803,-3.0025358,55.114162,21.205656,21.466263,10.679464,8.92185,9.032091,6.624981,8.344035,9.140304,8.510944,9.090335,11.767323,12.022224,11.059683,9.292605,9.483547,7.6141033,8.3569975,11.404389,11.710739,0.2533343,0.22333987,0.30747622,0.2741692,0.22799917,0.38918146,0.2688322,0.36493495,0.33621418,0.3071154,0.34799063,0.19213642,0.31560564,0.23271404,0.32513648,0.32032028,0.24075428,0.38353372,0.24033818,0.34839046,0.3128423,0.30336943,0.37187955,0.18453585,2428.6412687077973,664.9507819576237,0.06904795738196594,0.03236378008979239,0.09153846,0.03877003,jazz,jazz.00088.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00088.wav
-322.49924,90.65098,27.027184,37.856743,19.709015,4.6093187,3.0706127,7.97081,1.9372374,2.0878365,0.44746542,4.8929596,13.060922,0.41256213,-0.72146434,4.703701,1.2312223,-3.745362,1.6888143,0.39244702,50.016747,24.783588,16.64105,12.682043,7.9083166,8.665318,8.202751,7.9712234,8.713225,7.68372,8.984248,7.168862,9.365223,11.92626,10.276375,9.379168,8.471531,9.106712,9.042308,9.054512,0.3961847,0.30428502,0.42725343,0.27943155,0.2535924,0.15827364,0.14221522,0.18831097,0.242771,0.26809856,0.27154675,0.4329147,0.32457417,0.2553636,0.40283728,0.29108348,0.31188765,0.2003287,0.18239528,0.25145474,0.28711948,0.33961678,0.2960346,0.35625786,1787.936479244805,681.9112521072466,0.06275774598490712,0.05818168689811737,0.04502918,0.028519806,jazz,jazz.00089.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00089.wav
-217.62901,105.62872,19.315361,28.35325,8.654835,0.14365222,6.3657665,-2.539705,-12.996928,-11.149584,-6.1528873,-7.734215,0.42279667,-1.2611351,1.7099496,-2.302344,-3.811484,-3.6843863,0.5768568,0.57314503,41.28332,21.700018,11.55339,8.394642,6.9338593,6.828608,5.5209713,6.0465055,8.379093,6.245324,5.5478745,5.8367443,4.9084787,6.2479954,7.316013,10.128253,8.583467,6.648928,5.851749,7.3136253,0.27247712,0.23661833,0.4859771,0.26409116,0.3175982,0.4047465,0.1721708,0.13394028,0.12540951,0.29204327,0.22222698,0.31269455,0.26621932,0.17224137,0.4055435,0.20521191,0.3032614,0.34547302,0.20804071,0.24606577,0.147807,0.35320947,0.21300048,0.32237187,1875.229063578226,535.3561470222485,0.054154245476973686,0.01530488869640677,0.061363127,0.02040664,jazz,jazz.00090.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00090.wav
-299.40533,60.777206,32.098515,25.695833,7.463468,-1.2953769,1.8622718,5.2616196,-5.5296664,-3.103563,3.6464572,-2.2974074,0.8934429,3.341782,7.2738442,5.9343653,-8.263965,-0.4625419,1.9967839,-7.015196,59.786972,49.902126,13.166557,12.219015,9.767377,8.831732,8.244641,10.659057,11.486308,13.059827,9.373228,9.533224,10.521888,10.454515,10.4292145,9.510258,12.1470375,10.381303,9.876757,14.61565,0.27280363,0.28855634,0.22543189,0.27178442,0.2423231,0.23705457,0.15686786,0.17671327,0.22388393,0.26685393,0.2206744,0.1886122,0.32732856,0.3669967,0.25835285,0.33703002,0.3066217,0.32576546,0.18773608,0.24774949,0.2700126,0.30190593,0.2700693,0.25199884,2958.8527443760186,1380.8016073948354,0.15142274271962075,0.13048194776690059,0.0409175,0.025247367,jazz,jazz.00091.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00091.wav
-294.19385,84.66457,39.07789,28.635206,14.131192,1.0344226,7.3534536,5.217076,-3.739166,-5.041574,2.2247612,-0.56659305,4.2180734,0.1285846,0.83073324,-2.1461122,-4.4974504,-1.0901141,7.2270007,-0.24393654,50.34207,38.99649,11.503558,11.129955,10.910516,11.733829,7.5556326,8.729553,10.403904,7.6495876,6.740848,9.999538,9.252553,7.463358,9.483949,8.27342,8.28598,8.536621,9.077674,9.372069,0.3039787,0.2792121,0.35371804,0.32457596,0.30072397,0.16633368,0.20682159,0.36303642,0.29996386,0.16055404,0.17682093,0.30939648,0.36633766,0.285957,0.35240367,0.29974392,0.34335938,0.19768679,0.21542606,0.38501507,0.3047487,0.17789835,0.19382913,0.37079555,2213.669961452585,1075.560293834631,0.0753657574255031,0.07906939669753421,0.05349315,0.036340684,jazz,jazz.00092.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00092.wav
-215.39735,100.96081,17.098629,12.978259,16.062912,4.7642055,4.5650473,-3.133695,-4.154083,-2.2966673,-4.928966,-3.3494503,-1.4255524,-5.027763,-0.6690235,1.3476641,1.9956138,-0.25326043,0.96090025,-2.129334,38.94803,17.193,16.67601,10.89196,9.741092,9.329581,7.160694,6.536813,6.2656527,6.442329,7.270766,7.109008,6.1367307,6.586274,7.3744135,8.345968,10.121871,10.704606,9.363038,8.349511,0.31525326,0.19227251,0.19373856,0.3124725,0.22341786,0.28915447,0.24352905,0.41471452,0.38650468,0.19789346,0.23355629,0.23249207,0.33249035,0.23416516,0.20798819,0.32493636,0.18391079,0.32214928,0.21680054,0.33299974,0.350117,0.17937021,0.2859911,0.23688109,2151.985122584835,488.1211892046182,0.08170320965557276,0.02654021706796633,0.045294043,0.01228079,jazz,jazz.00093.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00093.wav
-366.44046,131.6985,16.512924,36.320045,5.060641,14.675128,-6.1637278,4.7142596,-9.5868,-1.2903652,-2.6941345,1.5798403,-2.2748075,-0.18491913,-3.260644,-4.681197,-3.571376,-3.9690413,-1.8218516,-0.91566366,60.44511,27.0517,21.95211,11.098314,11.848462,11.113463,10.423306,9.709561,9.343795,8.477178,8.998712,9.785739,9.0831175,10.579957,11.375082,9.865853,11.48403,11.038284,10.1537,11.94719,0.2873139,0.19928415,0.3057773,0.23885378,0.43773624,0.2435566,0.17107353,0.24469532,0.17189766,0.18105005,0.15794064,0.20966193,0.34510896,0.23760264,0.38399762,0.22584377,0.42416808,0.2512913,0.22195975,0.3454915,0.23234162,0.273967,0.23384812,0.2770308,1077.1722769200633,481.36604380239555,0.04151184270994582,0.019605120903694165,0.03977746,0.02023387,jazz,jazz.00094.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00094.wav
-219.7643,100.79803,-1.456325,41.28544,-0.94854546,23.37939,-11.514086,20.027903,-15.970275,13.943598,-7.989847,5.7383604,-6.868226,6.212485,-5.809605,0.95446795,-5.1647315,3.0511165,2.08082,0.9545141,40.35732,20.444437,21.218803,10.060486,8.8084755,8.845901,7.752661,7.328269,6.042179,7.7690363,6.6473584,6.887732,5.8803606,7.849015,8.556979,9.606311,8.725518,9.43946,9.574612,9.862274,0.36993325,0.2817615,0.40940443,0.34218305,0.34893155,0.28352293,0.25392976,0.3846435,0.29548737,0.27309644,0.24077871,0.25170097,0.36511114,0.25073886,0.38288966,0.28723577,0.30267063,0.26564115,0.22859031,0.36015895,0.27864504,0.29378816,0.2601247,0.21754925,1855.2856495889075,462.46679343721166,0.06339606412054953,0.029068428017969397,0.06815898,0.026396923,jazz,jazz.00095.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00095.wav
-277.2356,95.75203,-2.979494,43.91987,1.9414102,22.24999,-6.1406465,22.460953,-12.840875,10.780396,-7.5332294,3.5953238,-5.0750594,6.763929,3.6364908,6.7209134,1.7745737,-2.1269126,-5.3855352,-5.336741,65.821205,30.108524,22.68339,14.897438,12.6617,8.932733,10.810622,8.116339,9.756312,8.202869,9.884593,8.214276,6.7191353,7.603302,9.787817,12.927498,10.071913,6.9233565,11.913529,11.374039,0.275911,0.19622378,0.26916158,0.29708347,0.2640229,0.3881363,0.25423574,0.24298754,0.25051272,0.26058498,0.56890744,0.31614327,0.31461462,0.21595411,0.28343812,0.3334226,0.25492942,0.31456402,0.25397444,0.27875665,0.3080595,0.23193528,0.40365693,0.24397762,1874.6280401896176,716.960351740466,0.07777050478908669,0.04596203589860378,0.044368494,0.021491097,jazz,jazz.00096.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00096.wav
-413.5791,118.27575,31.10331,40.165215,13.103847,13.944953,-3.7192216,4.748372,-9.8912525,-3.0627759,-6.2822113,-3.6105387,-5.2636905,1.1222537,2.8341737,6.594534,7.95137,5.062708,1.6020721,-4.3780694,46.01706,23.12355,28.420036,12.990634,12.181217,10.44608,8.430717,8.096086,6.739677,8.165994,8.003983,8.242662,9.278444,8.8429,10.307288,13.068188,13.076732,11.662165,10.492164,10.17217,0.17553177,0.23208264,0.19202739,0.22950742,0.19473313,0.19877988,0.18001069,0.23981792,0.3092512,0.3474587,0.23766524,0.15167156,0.23211041,0.34072107,0.26621687,0.35229653,0.267018,0.28730747,0.20195898,0.3144236,0.32677707,0.36307043,0.31910264,0.24186514,1176.0043625534947,496.11709073421224,0.03991094536087461,0.021790496590936133,0.021187648,0.013560481,jazz,jazz.00097.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00097.wav
-223.03062,102.89912,-1.6697352,45.199474,-6.7459745,25.354921,-14.366872,24.246717,-10.414377,11.146243,-9.151457,6.625129,-7.828697,9.370097,-3.43028,2.6738753,-6.2106004,0.8636526,-3.390311,-0.38150382,46.6554,21.456692,18.777506,10.18997,9.099448,7.420869,7.171492,6.119152,6.674222,7.434026,6.2653866,6.3773327,6.0963826,5.5894327,6.0722766,6.00652,5.7926784,6.3806767,7.553287,7.9057035,0.3767635,0.380756,0.4230522,0.33586055,0.29963994,0.31365266,0.31392336,0.29136345,0.27713817,0.32083133,0.29124838,0.3106034,0.32975724,0.29396367,0.3524683,0.28663158,0.2916073,0.31325093,0.29130092,0.2915119,0.2611238,0.29880035,0.27680483,0.28932306,1884.9439012894368,547.5562470595462,0.05812512093653251,0.03524600299902501,0.06013178,0.021344997,jazz,jazz.00098.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00098.wav
-315.01422,112.72766,9.74075,38.98918,3.942611,20.019875,-7.2231927,15.273513,-13.67778,10.151814,-4.8844337,4.7019944,-2.6995628,3.828492,0.84135586,3.3496346,-2.109428,-1.2456768,1.7837285,-2.2265732,44.14428,23.022701,16.776522,9.652342,9.185264,8.939397,7.945335,7.637395,6.8100286,7.545722,7.6916943,9.1811285,8.150639,9.516387,10.893639,8.652835,9.417051,9.6054125,8.870009,9.385892,0.33997396,0.19826576,0.2240976,0.3653012,0.29992315,0.2979745,0.30272737,0.46200997,0.3377674,0.23850872,0.25423375,0.22998159,0.37011015,0.23281962,0.2343914,0.36739472,0.27624273,0.3264415,0.2649236,0.38658488,0.31673488,0.24944058,0.3097012,0.23226418,1492.5645306761603,518.8825723759069,0.04620040090460526,0.023186006070081006,0.039259337,0.020571617,jazz,jazz.00099.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\jazz\jazz.00099.wav
-52.93138,50.087288,-11.485749,46.351738,6.5509257,10.124288,5.479244,8.854688,5.9422083,6.6225224,-4.0471754,9.770576,-3.118492,3.657853,-6.5097322,1.0867522,-4.4839277,4.7281733,-2.7538903,0.50667185,18.681553,14.038605,16.135923,14.877903,10.786785,9.046414,8.1692505,8.070181,7.579009,7.172258,7.516379,7.3670025,7.304722,7.607573,7.0549006,6.887872,6.410936,6.015438,6.699393,6.0889935,0.53195053,0.5320383,0.6490014,0.48104125,0.45185933,0.45147228,0.41558102,0.5488131,0.42652747,0.4367969,0.47065365,0.45761126,0.28874025,0.22653621,0.2727328,0.2330294,0.22198178,0.2802872,0.2236949,0.296506,0.20581344,0.24669503,0.27333087,0.23060554,3274.344587423776,518.0399997096665,0.18307976973684212,0.046724106946035154,0.11609076,0.017463047,metal,metal.00000.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\metal\metal.00000.wav
-80.14728,64.84362,-15.4656,46.839314,7.9110203,21.762014,-2.1760788,21.986689,-7.7126284,11.144746,-4.2870846,11.442517,-10.365105,11.727381,-7.095706,5.931137,-9.025644,5.5059457,-6.2011685,3.1252632,21.304964,12.638505,11.480019,9.036246,9.6135235,6.899861,9.771298,7.464779,7.583148,7.7334538,6.7729974,6.4017234,6.6380363,7.581183,6.1992617,6.1092906,6.1568947,5.865104,6.563612,6.371499,0.42943066,0.5543674,0.51044923,0.5753518,0.4545419,0.45166317,0.46424696,0.4049083,0.45328128,0.45049724,0.50660866,0.46785548,0.2217323,0.31135303,0.23618044,0.30453122,0.2337719,0.2702293,0.2746543,0.22260752,0.27064306,0.25476483,0.28150314,0.26691478,2922.908394647605,428.99617888759695,0.15290156975619196,0.04146074190988895,0.09726957,0.014733924,metal,metal.00001.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\metal\metal.00001.wav
-62.21818,115.20072,-42.81503,54.31106,-24.88396,20.13311,-21.639133,20.847036,-8.3987,20.328602,-10.731801,9.669686,-14.547392,6.932939,-7.4813604,5.973085,-3.475765,6.574291,-6.577369,2.9633865,31.555744,17.77943,17.275677,14.6906595,8.690904,10.320322,8.279693,6.8825006,7.7125635,6.705451,7.183771,6.2100053,7.2711744,5.645473,5.704996,5.9749365,5.813694,6.1952834,6.3890347,5.79266,0.37108824,0.42875695,0.38249224,0.34447795,0.4600515,0.42108372,0.564041,0.50268376,0.46586472,0.47744992,0.38072848,0.39133164,0.25396883,0.28460783,0.24281679,0.2087757,0.26100096,0.23059446,0.31156108,0.29742512,0.27546206,0.28858393,0.24179782,0.28719303,2198.5048742476088,382.649414045903,0.12839302559017027,0.031248118070745866,0.13275112,0.025318023,metal,metal.00002.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\metal\metal.00002.wav
-43.064682,75.397606,-47.840973,53.023727,-12.337867,36.873158,-8.287719,28.40454,-14.531336,22.106434,-7.3557453,15.9753475,-13.140837,12.26316,-10.449836,5.939398,-6.6831417,5.279663,-2.331792,3.5936794,20.254196,15.329738,13.844039,9.096457,8.616957,8.8518715,8.165129,8.544341,6.962119,6.221612,7.119126,5.5998545,6.012058,6.171322,6.3405824,6.2760444,6.307245,7.0933414,6.436425,6.441397,0.39938644,0.3967681,0.42065325,0.46801594,0.61518574,0.525076,0.43142295,0.524581,0.5978176,0.6138324,0.4462659,0.41303158,0.2709264,0.263732,0.28048086,0.25384384,0.2849735,0.26334924,0.23057424,0.26700842,0.28299135,0.30081746,0.26048094,0.2629465,2751.926423435394,394.3531358431766,0.16671025420859134,0.04730162204261712,0.15017863,0.029228942,metal,metal.00003.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\metal\metal.00003.wav
-107.129585,47.660187,-8.620708,38.398926,8.458258,9.54455,1.0175124,20.74903,0.71484894,11.783107,1.1646876,11.063399,-2.529399,7.581268,-4.199112,7.0764894,-6.6205163,4.546639,-4.262467,4.2896204,33.574356,17.953352,13.508362,13.522256,10.140479,9.810855,10.558854,8.967378,7.924308,7.9900665,7.049162,6.538832,6.60013,6.532078,6.063804,6.072679,6.2805986,5.691707,5.5256805,5.699545,0.58759266,0.6252505,0.6549602,0.5916932,0.5851298,0.6591548,0.60353816,0.6507681,0.69806665,0.7171086,0.65107644,0.59158933,0.21581551,0.21702525,0.23960227,0.2237048,0.18715043,0.2208624,0.19683668,0.21758951,0.2110902,0.22186336,0.21274243,0.20939451,3403.0755097954175,517.6975401005159,0.19242362857972137,0.04854561816308119,0.06345061,0.010376535,metal,metal.00004.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\metal\metal.00004.wav
-79.627686,93.472885,-27.749144,64.06913,-18.807098,23.320396,-10.540276,13.356394,-17.537811,16.38852,-10.054388,8.941801,-16.081074,4.287135,-14.799312,0.26462853,-8.214849,3.4206583,-3.714394,-2.4369857,32.78299,17.308947,16.148586,13.358154,9.760545,7.6117377,9.975156,8.334584,8.31491,8.480872,7.4589376,7.275215,5.805176,6.6728907,5.868427,6.500708,5.5774403,6.699574,6.83429,6.32562,0.35944906,0.37152004,0.48685297,0.40814137,0.4063151,0.36804184,0.41415533,0.5407026,0.4567217,0.4666012,0.387871,0.40486175,0.25655323,0.24554855,0.30914596,0.2177628,0.3048925,0.24469233,0.24731737,0.3468841,0.24569438,0.31943962,0.21617977,0.2961385,2464.596757533146,442.21625126924346,0.13437825016931115,0.036374302019338875,0.1216955,0.03543684,metal,metal.00005.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\metal\metal.00005.wav
-140.7783,55.923157,-12.291191,44.319008,-10.604771,10.867444,-0.95333475,22.243965,-9.378978,15.246445,-3.0641422,9.072361,-8.798301,8.746224,-12.113971,5.550327,-12.49319,6.3504667,-3.8611655,4.7257943,28.018805,20.769234,17.212042,12.345558,12.356757,8.405783,11.912401,10.143272,10.129549,7.596175,8.68524,7.9041667,7.7865314,7.5696526,7.645284,7.3539762,7.473258,7.41083,7.152835,7.377217,0.34613588,0.35395864,0.33961624,0.46342468,0.43114248,0.5907305,0.48508772,0.434041,0.53873557,0.41926405,0.46262616,0.34279433,0.26228926,0.2775896,0.22774209,0.30648488,0.25344107,0.3093644,0.27737653,0.2537232,0.31535563,0.24088462,0.29579228,0.2290432,3237.576392654718,588.54053523801,0.1981254081607972,0.057698210371022816,0.0504414,0.010146348,metal,metal.00006.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\metal\metal.00006.wav
-108.09747,65.77733,-20.841005,47.559593,0.85362834,8.991208,-3.2142603,20.978045,-10.349271,7.8764496,-8.126471,12.045557,-9.155128,7.0092583,-8.752738,5.7859516,-12.369431,3.441416,-7.3785267,4.871621,16.418028,16.880745,15.642475,10.499989,9.723451,6.4330735,7.8884573,6.7824125,6.483604,5.6395116,5.6811,5.93962,6.0162244,5.9727373,5.8192663,5.732389,5.451643,5.230524,5.4072742,4.992888,0.52353007,0.59770435,0.6531759,0.5889573,0.62547505,0.5893218,0.52753216,0.6000299,0.69141895,0.60905874,0.48606274,0.48413774,0.24207644,0.2669624,0.27985647,0.22799626,0.25410566,0.23616363,0.22403999,0.23558234,0.24608842,0.23297915,0.20483562,0.22646526,2939.529800244255,493.9926533979308,0.16837313153057276,0.043297733765302285,0.06947105,0.012545502,metal,metal.00007.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\metal\metal.00007.wav
-149.98431,67.907,-6.6888485,32.084488,6.0797987,12.23563,9.134744,10.182917,3.7711067,10.596401,0.7727522,7.715685,-1.158373,-3.3025763,-7.533149,0.41751122,-4.005859,1.2608818,1.4787947,5.482005,42.12905,27.185766,22.232952,13.339566,13.054425,10.898584,9.89695,10.597107,8.090315,9.017017,7.4162197,7.988692,7.2230167,6.065903,6.233209,6.733499,6.539632,6.9253945,6.739103,7.1655364,0.507729,0.42903292,0.477331,0.5055554,0.6534639,0.5277996,0.4560665,0.4000559,0.30650815,0.33934307,0.40970162,0.58634335,0.28104588,0.26840934,0.29482648,0.26140952,0.3210605,0.25830352,0.27556473,0.2911296,0.21784766,0.21592844,0.22982998,0.30979708,2964.5694774912263,922.159379155508,0.14055924076044893,0.07110296064752432,0.05838335,0.014258379,metal,metal.00008.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\metal\metal.00008.wav
3.642235,104.75209,-0.8226447,55.941105,-29.222486,31.255442,-14.195287,20.202589,-8.280901,15.181638,-14.587307,15.663606,-12.990428,15.283534,-6.9285975,9.860408,-6.502115,4.901696,-0.77597106,6.457592,23.308496,13.835009,10.715768,14.907714,8.920616,8.0256195,7.8561387,7.086096,7.036528,6.3225365,4.788467,5.308603,4.7824354,5.3186817,5.143902,5.4709334,4.6315365,4.465484,4.3824325,4.30569,0.55852336,0.5473161,0.6459019,0.50982064,0.39825723,0.46606314,0.5297445,0.49469334,0.48204103,0.53919625,0.5467927,0.60588574,0.231722,0.20672372,0.27870002,0.22311449,0.18981636,0.23412476,0.24461487,0.24897268,0.22458872,0.23932393,0.2370742,0.28696615,2250.890548724811,311.0357651302905,0.09467932166698917,0.023542089737412494,0.31272745,0.032300077,metal,metal.00009.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\metal\metal.00009.wav
